ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
5;Melbourne;Australian Open;21/02/2021;Grand Slam;Outdoor;Hard;The Final;5;Djokovic N.;Medvedev D.;1;4;12030;8715;7;5;6;2;6;2;;;;;3;0;Completed;1,83;2;1,83;2,09;1,97;2,1;1,84;2
6;Cordoba;Cordoba Open;22/02/2021;ATP250;Outdoor;Clay;1st Round;3;Kovalik J.;Galan D.E.;128;116;548;619;6;2;1;6;6;3;;;;;2;1;Completed;2;1,72;2,15;1,78;2,31;1,83;2,15;1,7
6;Cordoba;Cordoba Open;22/02/2021;ATP250;Outdoor;Clay;1st Round;3;Jarry N.;Munar J.;1165;104;7;745;5;7;7;6;6;4;;;;;2;1;Completed;3,75;1,25;3,58;1,33;3,87;1,34;3,52;1,3
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Carballes Baena R.;Sousa J.;96;98;786;782;6;3;6;1;;;;;;;2;0;Completed;1,25;3,75;1,24;4,55;1,3;4,55;1,26;3,82
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Cecchinato M.;Dellien H.;87;112;838;669;6;2;4;6;6;1;;;;;2;1;Completed;1,28;3,5;1,44;2,97;1,45;3,75;1,37;3,1
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Coria F.;Koepfer D.;95;71;790;966;6;1;6;4;;;;;;;2;0;Completed;1,61;2,2;1,7;2,27;1,74;2,3;1,67;2,2
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Cerundolo J.M.;Seyboth Wild T.;335;119;132;605;7;5;7;6;;;;;;;2;0;Completed;3,25;1,33;3,06;1,42;4;1,46;2,96;1,4
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Bagnis F.;Kicker N.;130;N/A;546;N/A;6;1;6;4;;;;;;;2;0;Completed;1,2;4,33;1,24;4,45;1,28;5;1,21;4,39
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Etcheverry T.;Martin A.;234;101;258;753;6;3;7;6;;;;;;;2;0;Completed;1,72;2;1,69;2,28;1,91;2,28;1,81;2
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Ramos-Vinolas A.;Londero J.I.;47;88;1210;832;4;6;6;2;6;2;;;;;2;1;Completed;2,2;1,61;2,24;1,72;2,35;1,95;2,17;1,69
6;Cordoba;Cordoba Open;23/02/2021;ATP250;Outdoor;Clay;1st Round;3;Cerundolo F.;Mager G.;135;99;520;770;6;7;6;1;6;4;;;;;2;1;Completed;1,5;2,5;1,61;2,45;1,67;2,73;1,58;2,38
6;Cordoba;Cordoba Open;24/02/2021;ATP250;Outdoor;Clay;1st Round;3;Delbonis F.;Sousa P.;84;108;851;704;6;4;6;4;;;;;;;2;0;Completed;1,53;2,37;1,52;2,71;1,7;2,8;1,53;2,5
6;Cordoba;Cordoba Open;24/02/2021;ATP250;Outdoor;Clay;1st Round;3;Monteiro T.;Menezes J.;74;199;929;353;6;3;6;3;;;;;;;2;0;Completed;1,22;4;1,27;4,15;1,35;4,25;1,25;3,9
6;Cordoba;Cordoba Open;24/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Kovalik J.;Barrios M.;128;265;548;221;4;6;6;2;6;3;;;;;2;1;Completed;1,57;2,25;1,69;2,3;1,78;2,5;1,62;2,28
6;Cordoba;Cordoba Open;24/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Coria F.;Cerundolo F.;95;135;790;520;1;6;6;2;6;4;;;;;2;1;Completed;2,25;1,57;2,3;1,69;2,5;1,71;2,27;1,63
6;Cordoba;Cordoba Open;24/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Bagnis F.;Delbonis F.;130;84;546;851;6;4;7;5;;;;;;;2;0;Completed;2;1,72;2,24;1,73;2,31;1,8;2,09;1,74
6;Cordoba;Cordoba Open;25/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Paire B.;Jarry N.;29;1165;1738;7;6;2;6;4;;;;;;;2;0;Completed;2,62;1,44;2,72;1,52;2,8;1,55;2,61;1,49
6;Cordoba;Cordoba Open;25/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Monteiro T.;Carballes Baena R.;74;96;929;786;6;3;6;4;;;;;;;2;0;Completed;1,36;3;1,47;2,89;1,54;3,2;1,4;2,9
6;Cordoba;Cordoba Open;25/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Cerundolo J.M.;Kecmanovic M.;335;41;132;1388;6;7;7;5;6;2;;;;;2;1;Completed;2,75;1,4;2,97;1,45;3;1,8;2,8;1,44
6;Cordoba;Cordoba Open;25/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Schwartzman D.;Cecchinato M.;9;87;3480;838;6;2;6;2;;;;;;;2;0;Completed;1,3;3,4;1,36;3,48;1,36;3,72;1,32;3,36
6;Cordoba;Cordoba Open;25/02/2021;ATP250;Outdoor;Clay;2nd Round;3;Ramos-Vinolas A.;Etcheverry T.;47;234;1210;258;2;6;7;6;7;5;;;;;2;1;Completed;1,53;2,37;1,61;2,49;1,65;2,5;1,58;2,37
6;Cordoba;Cordoba Open;26/02/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Cerundolo J.M.;Monteiro T.;335;74;132;929;6;2;2;6;6;3;;;;;2;1;Completed;3,75;1,28;3,98;1,29;4,22;1,31;3,78;1,27
6;Cordoba;Cordoba Open;26/02/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Coria F.;Paire B.;95;29;790;1738;6;3;6;2;;;;;;;2;0;Completed;1,8;2;1,74;2,22;1,87;2,22;1,79;2
6;Cordoba;Cordoba Open;26/02/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Bagnis F.;Kovalik J.;130;128;546;548;6;1;6;2;;;;;;;2;0;Completed;1,5;2,62;1,61;2,49;1,61;2,65;1,52;2,53
6;Cordoba;Cordoba Open;26/02/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Ramos-Vinolas A.;Schwartzman D.;47;9;1210;3480;6;1;4;6;6;3;;;;;2;1;Completed;7;1,1;6,57;1,15;8;1,15;6,56;1,11
6;Cordoba;Cordoba Open;27/02/2021;ATP250;Outdoor;Clay;Semifinals;3;Cerundolo J.M.;Coria F.;335;95;132;790;6;4;4;6;6;2;;;;;2;1;Completed;2,75;1,44;2,89;1,47;2,97;1,67;2,72;1,46
6;Cordoba;Cordoba Open;28/02/2021;ATP250;Outdoor;Clay;Semifinals;3;Ramos-Vinolas A.;Bagnis F.;47;130;1210;546;7;5;5;7;6;3;;;;;2;1;Completed;1,8;2;1,93;1,98;1,93;2,38;1,73;2,12
6;Cordoba;Cordoba Open;28/02/2021;ATP250;Outdoor;Clay;The Final;3;Cerundolo J.M.;Ramos-Vinolas A.;335;47;132;1210;6;0;2;6;6;2;;;;;2;1;Completed;2,62;1,5;2,64;1,55;2,88;1,56;2,6;1,5
7;Montpellier;Open Sud de France;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Humbert U.;Gombos N.;32;93;1706;797;6;3;7;6;;;;;;;2;0;Completed;1,18;4,5;1,21;4,9;1,22;5,45;1,19;4,7
7;Montpellier;Open Sud de France;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Sonego L.;Gaston H.;36;162;1623;425;6;3;6;7;6;1;;;;;2;1;Completed;1,4;2,75;1,46;2,91;1,47;3;1,42;2,83
7;Montpellier;Open Sud de France;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Korda S.;Tsonga J.W.;92;66;810;1015;6;4;6;2;;;;;;;2;0;Completed;1,4;2,75;1,41;3,13;1,48;3,44;1,39;2,97
7;Montpellier;Open Sud de France;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Griekspoor T.;Giron M.;160;78;440;889;6;2;6;7;6;3;;;;;2;1;Completed;2,5;1,5;2,38;1,64;2,6;1,64;2,39;1,57
7;Montpellier;Open Sud de France;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Gojowczyk P.;Struff J.L.;144;37;491;1495;6;3;6;4;;;;;;;2;0;Completed;3;1,36;3,28;1,38;3,35;1,42;3,14;1,35
7;Montpellier;Open Sud de France;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Bonzi B.;Pouille L.;125;79;573;887;7;6;6;2;;;;;;;2;0;Completed;1,57;2,25;1,67;2,32;1,71;2,45;1,63;2,27
7;Montpellier;Open Sud de France;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Vesely J.;Ymer M.;69;91;988;820;6;1;6;1;;;;;;;2;0;Completed;1,83;1,83;1,88;2,01;2;2,01;1,89;1,9
7;Montpellier;Open Sud de France;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Novak D.;Simon G.;102;68;752;990;7;6;1;6;6;3;;;;;2;1;Completed;2,25;1,57;2,33;1,67;2,38;1,74;2,22;1,65
7;Montpellier;Open Sud de France;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Gerasimov E.;Murray A.;83;121;854;595;7;6;6;1;;;;;;;2;0;Completed;2,62;1,44;2,75;1,5;2,75;1,57;2,53;1,51
7;Montpellier;Open Sud de France;24/02/2021;ATP250;Indoor;Hard;1st Round;3;Davidovich Fokina A.;Zapata Miralles B.;56;146;1078;484;7;6;5;7;6;2;;;;;2;1;Completed;1,57;2,25;1,66;2,35;1,69;2,59;1,63;2,27
7;Montpellier;Open Sud de France;24/02/2021;ATP250;Indoor;Hard;1st Round;3;Bedene A.;Sinner J.;60;34;1065;1694;3;6;6;2;7;6;;;;;2;1;Completed;4,5;1,18;5,2;1,19;5,2;1,25;4,53;1,2
7;Montpellier;Open Sud de France;24/02/2021;ATP250;Indoor;Hard;1st Round;3;Barrere G.;Basilashvili N.;113;40;655;1405;6;4;6;4;;;;;;;2;0;Completed;1,53;2,37;1,64;2,39;1,71;2,9;1,56;2,43
7;Montpellier;Open Sud de France;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Sonego L.;Korda S.;36;92;1623;810;6;3;6;2;;;;;;;2;0;Completed;2,37;1,53;2,41;1,64;2,6;1,64;2,39;1,57
7;Montpellier;Open Sud de France;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Humbert U.;Griekspoor T.;32;160;1706;440;6;7;7;6;7;6;;;;;2;1;Completed;1,22;4;1,2;5,09;1,25;5,09;1,22;4,25
7;Montpellier;Open Sud de France;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Goffin D.;Bonzi B.;15;125;2600;573;4;6;6;4;7;5;;;;;2;1;Completed;1,53;2,37;1,65;2,4;1,65;2,5;1,59;2,35
7;Montpellier;Open Sud de France;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Gerasimov E.;Bedene A.;83;60;854;1065;6;4;7;6;;;;;;;2;0;Completed;2;1,72;2,14;1,79;2,2;1,83;2,06;1,75
7;Montpellier;Open Sud de France;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Gojowczyk P.;Vesely J.;144;69;491;988;6;7;7;6;6;3;;;;;2;1;Completed;2,62;1,44;2,53;1,59;2,71;1,61;2,5;1,52
7;Montpellier;Open Sud de France;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Davidovich Fokina A.;Hurkacz H.;56;30;1078;1735;7;5;6;2;;;;;;;2;0;Completed;2,2;1,61;2,32;1,68;2,32;1,74;2,22;1,65
7;Montpellier;Open Sud de France;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Novak D.;Lajovic D.;102;27;752;1875;7;6;7;5;;;;;;;2;0;Completed;1,83;1,83;2,1;1,82;2,5;1,95;1,99;1,82
7;Montpellier;Open Sud de France;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Bautista Agut R.;Barrere G.;13;113;2710;655;6;0;6;3;;;;;;;2;0;Completed;1,28;3,5;1,38;3,34;1,38;3,85;1,32;3,35
7;Montpellier;Open Sud de France;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Goffin D.;Sonego L.;15;36;2600;1623;6;4;6;4;;;;;;;2;0;Completed;2,1;1,72;1,96;1,94;2,25;1,94;2,05;1,77
7;Montpellier;Open Sud de France;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Gerasimov E.;Davidovich Fokina A.;83;56;854;1078;4;6;6;4;7;5;;;;;2;1;Completed;2;1,8;2,13;1,8;2,2;1,95;2,04;1,77
7;Montpellier;Open Sud de France;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Gojowczyk P.;Novak D.;144;102;491;752;6;4;6;1;;;;;;;2;0;Completed;2;1,8;2,05;1,86;2,2;1,89;1,98;1,82
7;Montpellier;Open Sud de France;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Bautista Agut R.;Humbert U.;13;32;2710;1706;6;3;6;3;;;;;;;2;0;Completed;1,8;2;1,88;2,02;1,88;2,17;1,79;2,01
7;Montpellier;Open Sud de France;27/02/2021;ATP250;Indoor;Hard;Semifinals;3;Goffin D.;Gerasimov E.;15;83;2600;854;6;4;2;6;6;4;;;;;2;1;Completed;1,5;2,62;1,54;2,66;1,56;2,7;1,51;2,58
7;Montpellier;Open Sud de France;27/02/2021;ATP250;Indoor;Hard;Semifinals;3;Bautista Agut R.;Gojowczyk P.;13;144;2710;491;7;5;6;1;;;;;;;2;0;Completed;1,2;4,5;1,19;5,4;1,2;5,75;1,16;5,17
7;Montpellier;Open Sud de France;28/02/2021;ATP250;Indoor;Hard;The Final;3;Goffin D.;Bautista Agut R.;15;13;2600;2710;5;7;6;4;6;2;;;;;2;1;Completed;3;1,4;2,95;1,46;3,15;1,46;2,9;1,41
8;Singapore;Singapore Open;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Daniel T.;Ramanathan R.;120;200;602;352;6;3;6;7;6;3;;;;;2;1;Completed;1,4;2,75;1,46;2,9;1,48;3;1,44;2,78
8;Singapore;Singapore Open;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Cressy M.;Jung J.;156;143;454;500;7;6;6;2;;;;;;;2;0;Completed;1,44;2,62;1,51;2,72;1,57;2,9;1,48;2,63
8;Singapore;Singapore Open;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Andreev A.;Harris L.;423;82;94;873;1;6;6;3;6;4;;;;;2;1;Completed;4,33;1,2;4,43;1,25;5,25;1,25;4,59;1,19
8;Singapore;Singapore Open;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Popyrin A.;Eubanks C.;114;240;643;247;7;6;7;6;;;;;;;2;0;Completed;1,5;2,5;1,53;2,67;1,54;2,76;1,51;2,55
8;Singapore;Singapore Open;22/02/2021;ATP250;Indoor;Hard;1st Round;3;Nishioka Y.;Mmoh M.;61;178;1062;393;6;2;3;6;6;3;;;;;2;1;Completed;1,61;2,2;1,74;2,2;1,74;2,35;1,66;2,22
8;Singapore;Singapore Open;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Uchiyama Y.;Polmans M.;109;129;701;546;6;4;2;6;6;4;;;;;2;1;Completed;1,66;2,1;1,74;2,2;1,82;2,25;1,7;2,15
8;Singapore;Singapore Open;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Albot R.;Smith J.P.;76;306;907;159;6;2;3;6;6;1;;;;;2;1;Completed;1,36;3;1,49;2,81;1,5;3,6;1,39;3,01
8;Singapore;Singapore Open;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Hanfmann Y.;Duckworth J.;105;100;738;756;6;2;6;4;;;;;;;2;0;Completed;2,2;1,61;2,27;1,7;2,45;1,7;2,28;1,62
8;Singapore;Singapore Open;23/02/2021;ATP250;Indoor;Hard;1st Round;3;Celikbilek A.;Mochizuki S.;302;639;167;39;6;0;6;4;;;;;;;2;0;Completed;1,33;3,25;1,36;3,4;1,34;3,8;1,31;3,45
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;1st Round;3;Kwon S.W.;Kwiatkowski T.S.;81;219;877;285;4;6;6;3;6;4;;;;;2;1;Completed;1,36;3;1,36;3,37;1,44;3,37;1,39;2,98
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;1st Round;3;Marcora R.;Gulbis E.;191;186;362;376;7;5;6;4;;;;;;;2;0;Completed;1,83;1,83;1,98;1,91;2,13;1,95;1,95;1,85
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;1st Round;3;Ebden M.;Bhambri Y.;316;N/A;151;N/A;6;3;7;6;;;;;;;2;0;Completed;1,25;3,75;1,38;3,28;1,38;3,75;1,33;3,28
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Cilic M.;Daniel T.;44;120;1325;602;7;5;6;4;;;;;;;2;0;Completed;1,33;3,25;1,32;3,76;1,33;3,8;1,3;3,53
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Nishioka Y.;Cressy M.;61;156;1062;454;6;4;6;2;;;;;;;2;0;Completed;1,72;2;1,74;2,22;1,8;2,25;1,69;2,16
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Bublik A.;Celikbilek A.;46;302;1255;167;6;2;6;2;;;;;;;2;0;Completed;1,2;4,33;1,24;4,6;1,26;4,65;1,22;4,27
8;Singapore;Singapore Open;24/02/2021;ATP250;Indoor;Hard;2nd Round;3;Popyrin A.;Andreev A.;114;423;643;94;6;1;5;7;6;3;;;;;2;1;Completed;1,22;4;1,27;4,17;1,32;4,25;1,25;3,88
8;Singapore;Singapore Open;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Albot R.;Hanfmann Y.;76;105;907;738;6;7;7;6;6;3;;;;;2;1;Completed;1,66;2,1;1,73;2,24;1,74;2,3;1,69;2,16
8;Singapore;Singapore Open;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Ebden M.;Millman J.;316;39;151;1421;6;4;6;1;;;;;;;2;0;Completed;3,75;1,25;4,26;1,27;4,55;1,27;4,02;1,24
8;Singapore;Singapore Open;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Mannarino A.;Marcora R.;35;191;1641;362;6;3;7;5;;;;;;;2;0;Completed;1,18;4,5;1,23;4,77;1,25;5,3;1,2;4,53
8;Singapore;Singapore Open;25/02/2021;ATP250;Indoor;Hard;2nd Round;3;Kwon S.W.;Uchiyama Y.;81;109;877;701;6;3;6;4;;;;;;;2;0;Completed;1,4;2,75;1,41;3,17;1,5;3,17;1,43;2,82
8;Singapore;Singapore Open;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Popyrin A.;Ebden M.;114;316;643;151;6;4;7;6;;;;;;;2;0;Completed;1,5;2,62;1,53;2,68;1,56;2,75;1,5;2,59
8;Singapore;Singapore Open;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Albot R.;Mannarino A.;76;35;907;1641;6;3;6;4;;;;;;;2;0;Completed;2,75;1,44;3,06;1,43;3,06;1,48;2,83;1,42
8;Singapore;Singapore Open;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Cilic M.;Kwon S.W.;44;81;1325;877;6;2;2;6;7;5;;;;;2;1;Completed;1,8;2;1,88;2,04;1,94;2,1;1,83;1,98
8;Singapore;Singapore Open;26/02/2021;ATP250;Indoor;Hard;Quarterfinals;3;Bublik A.;Nishioka Y.;46;61;1255;1062;6;3;6;2;;;;;;;2;0;Completed;1,72;2,1;1,71;2,27;2,05;2,32;1,72;2,13
8;Singapore;Singapore Open;27/02/2021;ATP250;Indoor;Hard;Semifinals;3;Popyrin A.;Cilic M.;114;44;643;1325;7;6;7;6;;;;;;;2;0;Completed;2,37;1,57;2,4;1,65;2,55;1,67;2,36;1,59
8;Singapore;Singapore Open;27/02/2021;ATP250;Indoor;Hard;Semifinals;3;Bublik A.;Albot R.;46;76;1255;907;2;6;6;3;6;4;;;;;2;1;Completed;1,44;2,75;1,46;2,95;1,48;3;1,44;2,77
8;Singapore;Singapore Open;28/02/2021;ATP250;Indoor;Hard;The Final;3;Popyrin A.;Bublik A.;114;46;643;1255;4;6;6;0;6;2;;;;;2;1;Completed;2,3;1,61;2,37;1,66;2,45;1,73;2,31;1,62
9;Buenos Aires;Argentina Open;01/03/2021;ATP250;Outdoor;Clay;1st Round;3;Djere L.;Cecchinato M.;60;89;1068;838;6;7;6;2;6;3;;;;;2;1;Completed;2;1,8;2,1;1,81;2,2;1,83;2,07;1,75
9;Buenos Aires;Argentina Open;01/03/2021;ATP250;Outdoor;Clay;1st Round;3;Koepfer D.;Tirante T.A.;71;386;966;111;2;6;6;3;6;4;;;;;2;1;Completed;1,61;2,3;1,68;2,3;1,71;2,47;1,64;2,24
9;Buenos Aires;Argentina Open;01/03/2021;ATP250;Outdoor;Clay;1st Round;3;Andujar P.;Londero J.I.;57;90;1079;832;6;3;6;0;;;;;;;2;0;Completed;1,8;2;1,83;2,07;2,05;2,07;1,86;1,94
9;Buenos Aires;Argentina Open;01/03/2021;ATP250;Outdoor;Clay;1st Round;3;Monteiro T.;Carballes Baena R.;74;97;954;786;6;2;6;3;;;;;;;2;0;Completed;1,44;2,75;1,5;2,77;1,54;2,86;1,47;2,66
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Klein L.;Martin A.;291;103;186;753;6;4;6;3;;;;;;;2;0;Completed;1,66;2,2;1,71;2,24;1,71;2,5;1,64;2,24
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Mager G.;Caruso S.;101;79;770;898;7;6;6;4;;;;;;;2;0;Completed;2;1,8;2,09;1,81;2,3;1,91;2,03;1,77
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Nagal S.;Sousa J.;150;100;480;782;6;2;6;0;;;;;;;2;0;Completed;1,4;3;1,47;2,85;1,5;3;1,44;2,76
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Munar J.;Diaz Acosta F.;106;397;745;106;7;6;6;3;;;;;;;2;0;Completed;1,12;6;1,15;6,22;1,18;7;1,13;5,9
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Cerundolo F.;Coria F.;137;85;532;870;6;4;7;5;;;;;;;2;0;Completed;1,61;2,3;1,58;2,52;1,67;2,52;1,63;2,27
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Ramos-Vinolas A.;Rune H.;46;406;1315;102;2;6;6;4;6;3;;;;;2;1;Completed;1,4;3;1,45;2,95;1,5;3,2;1,4;2,92
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Tiafoe F.;Bagnis F.;62;115;1040;633;6;1;6;3;;;;;;;2;0;Completed;1,8;2;1,83;2,07;1,87;2,23;1,75;2,07
9;Buenos Aires;Argentina Open;02/03/2021;ATP250;Outdoor;Clay;1st Round;3;Delbonis F.;Cerundolo J.M.;86;181;851;392;6;4;7;6;;;;;;;2;0;Completed;1,57;2,37;1,62;2,43;1,77;2,81;1,6;2,34
9;Buenos Aires;Argentina Open;03/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Kecmanovic M.;Monteiro T.;42;74;1388;954;5;7;6;3;6;4;;;;;2;1;Completed;2,5;1,53;2,75;1,51;2,75;1,58;2,55;1,51
9;Buenos Aires;Argentina Open;03/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Ramos-Vinolas A.;Koepfer D.;46;71;1315;966;7;5;6;4;;;;;;;2;0;Completed;2,1;1,72;1,97;1,93;2,1;2;1,97;1,82
9;Buenos Aires;Argentina Open;03/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Djere L.;Delbonis F.;60;86;1068;851;7;6;6;3;;;;;;;2;0;Completed;1,66;2,2;1,67;2,35;1,72;2,5;1,62;2,28
9;Buenos Aires;Argentina Open;03/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Nagal S.;Garin C.;150;22;480;2180;6;4;6;3;;;;;;;2;0;Completed;2,75;1,44;2,92;1,47;2,92;1,53;2,77;1,44
9;Buenos Aires;Argentina Open;04/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Andujar P.;Mager G.;57;101;1079;770;6;4;7;6;;;;;;;2;0;Completed;1,53;2,5;1,55;2,63;1,58;2,66;1,53;2,49
9;Buenos Aires;Argentina Open;04/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Cerundolo F.;Paire B.;137;29;532;1738;4;6;6;3;6;1;;;;;2;1;Completed;1,33;3,4;1,3;3,95;1,4;3,95;1,33;3,3
9;Buenos Aires;Argentina Open;04/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Munar J.;Tiafoe F.;106;62;745;1040;7;6;6;4;;;;;;;2;0;Completed;1,9;1,9;1,92;1,98;2,08;2,06;1,87;1,92
9;Buenos Aires;Argentina Open;04/03/2021;ATP250;Outdoor;Clay;2nd Round;3;Schwartzman D.;Klein L.;9;291;3480;186;6;4;6;2;;;;;;;2;0;Completed;1,16;5;1,17;5,92;1,18;8,1;1,14;5,63
9;Buenos Aires;Argentina Open;05/03/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Ramos-Vinolas A.;Nagal S.;46;150;1315;480;4;6;6;2;7;5;;;;;2;1;Completed;1,61;2,3;1,67;2,36;1,71;2,56;1,61;2,3
9;Buenos Aires;Argentina Open;05/03/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Cerundolo F.;Andujar P.;137;57;532;1079;1;6;6;3;6;2;;;;;2;1;Completed;1,8;2;1,85;2,06;1,99;2,26;1,88;1,92
9;Buenos Aires;Argentina Open;05/03/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Kecmanovic M.;Djere L.;42;60;1388;1068;6;4;7;6;;;;;;;2;0;Completed;2,2;1,66;2,25;1,72;2,25;1,81;2,11;1,72
9;Buenos Aires;Argentina Open;05/03/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Schwartzman D.;Munar J.;9;106;3480;745;6;2;7;5;;;;;;;2;0;Completed;1,33;3,4;1,34;3,63;1,38;3,63;1,32;3,37
9;Buenos Aires;Argentina Open;06/03/2021;ATP250;Outdoor;Clay;Semifinals;3;Cerundolo F.;Ramos-Vinolas A.;137;46;532;1315;7;6;3;6;6;2;;;;;2;1;Completed;1,61;2,3;1,76;2,19;1,76;2,4;1,67;2,21
9;Buenos Aires;Argentina Open;06/03/2021;ATP250;Outdoor;Clay;Semifinals;3;Schwartzman D.;Kecmanovic M.;9;42;3480;1388;6;0;6;4;;;;;;;2;0;Completed;1,25;4;1,23;4,77;1,26;4,77;1,23;4,13
9;Buenos Aires;Argentina Open;07/03/2021;ATP250;Outdoor;Clay;The Final;3;Schwartzman D.;Cerundolo F.;9;137;3480;532;6;1;6;2;;;;;;;2;0;Completed;1,2;4,5;1,18;5,65;1,21;6,75;1,16;5,28
10;Rotterdam;ABN AMRO World Tennis Tournament;01/03/2021;ATP500;Indoor;Hard;1st Round;3;Norrie C.;Basilashvili N.;65;40;1015;1405;6;0;6;3;;;;;;;2;0;Completed;1,18;4,5;1,18;5,47;1,24;5,75;1,18;4,88
10;Rotterdam;ABN AMRO World Tennis Tournament;01/03/2021;ATP500;Indoor;Hard;1st Round;3;Nishikori K.;Auger-Aliassime F.;45;19;1355;2516;7;6;6;1;;;;;;;2;0;Completed;3,4;1,33;3,35;1,37;3,47;1,4;3,14;1,35
